simulation_idx,day,simulation_condition,sleep_onset,sleep_duration,cbtmin,sleep_latency_minutes,daily_condition
66,7,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,8,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,9,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,10,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,11,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,12,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,13,regular,21.995000000000005,7.569999999999993,2.759999999999991,0.0,None
66,1,ebook_first,21.995,7.245000000000001,2.7699999999999996,0.0,None
66,2,ebook_first,21.994999999999997,7.385000000000005,2.285,0.0,eBook
66,3,ebook_first,21.995000000000005,7.304999999999993,2.355000000000004,0.0,eBook
66,4,ebook_first,21.995000000000005,7.2549999999999955,2.155000000000001,0.0,eBook
66,5,ebook_first,21.995000000000005,7.204999999999998,1.9950000000000045,0.0,eBook
66,6,ebook_first,21.995000000000005,7.1699999999999875,1.865000000000009,0.0,eBook
66,7,ebook_first,21.995000000000005,6.965000000000003,1.7549999999999955,0.0,None
66,8,ebook_first,21.995000000000005,7.069999999999993,1.3199999999999932,0.0,Book
66,9,ebook_first,21.995000000000005,6.97999999999999,1.2849999999999966,0.0,Book
66,10,ebook_first,21.995000000000005,6.909999999999997,1.0200000000000102,0.0,Book
66,11,ebook_first,21.995000000000005,6.855000000000018,0.8100000000000023,0.0,Book
66,12,ebook_first,21.995000000000005,6.805000000000007,0.6349999999999909,0.0,Book
66,13,ebook_first,21.995000000000005,6.600000000000023,0.48500000000001364,0.0,None
66,1,ebook_second,21.995,7.245000000000001,2.7699999999999996,0.0,None
66,2,ebook_second,21.994999999999997,7.330000000000005,2.285,0.0,Book
66,3,ebook_second,21.995000000000005,7.200000000000003,2.1099999999999994,0.0,Book
66,4,ebook_second,21.995000000000005,7.094999999999999,1.710000000000008,0.0,Book
66,5,ebook_second,21.995000000000005,7.010000000000005,1.3799999999999955,0.0,Book
66,6,ebook_second,21.995000000000005,6.935000000000002,1.105000000000004,0.0,Book
66,7,ebook_second,21.995000000000005,6.715000000000003,0.8799999999999955,0.0,None
66,8,ebook_second,21.995000000000005,6.840000000000003,0.5049999999999955,0.0,eBook
66,9,ebook_second,21.995000000000005,6.85499999999999,0.8600000000000136,0.0,eBook
66,10,ebook_second,21.995000000000005,6.8700000000000045,0.9050000000000011,0.0,eBook
66,11,ebook_second,21.995000000000005,6.884999999999991,0.9449999999999932,0.0,eBook
66,12,ebook_second,21.995000000000005,6.894999999999982,0.9800000000000182,0.0,eBook
66,13,ebook_second,21.995000000000005,6.740000000000009,1.0049999999999955,0.0,None
67,1,regular,22.44,7.555,3.3850000000000016,26.400000000000077,None
67,2,regular,22.439999999999998,7.555000000000007,3.3850000000000016,26.399999999999864,None
67,3,regular,22.439999999999998,7.555000000000007,3.3800000000000026,26.399999999999864,None
67,4,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,5,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,6,regular,22.439999999999998,7.555000000000007,3.3800000000000097,26.399999999999864,None
67,7,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,8,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,9,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,10,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,11,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,12,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,13,regular,22.439999999999998,7.555000000000007,3.3799999999999955,26.399999999999864,None
67,1,ebook_first,22.43,7.445,3.3850000000000016,25.799999999999983,None
67,2,ebook_first,22.445,7.550000000000004,3.16,26.700000000000017,eBook
67,3,ebook_first,22.405,7.579999999999998,3.344999999999999,24.300000000000068,eBook
67,4,ebook_first,22.345,7.560000000000002,3.2250000000000085,20.699999999999932,eBook
67,5,ebook_first,22.269999999999996,7.555000000000007,3.125,16.19999999999976,eBook
67,6,ebook_first,22.200000000000017,7.559999999999974,3.049999999999997,12.000000000001023,eBook
67,7,ebook_first,22.099999999999994,7.385000000000019,2.9850000000000136,5.999999999999659,None
67,8,ebook_first,21.995000000000005,7.564999999999998,2.765000000000015,0.0,Book
67,9,ebook_first,21.995000000000005,7.485000000000014,2.795000000000016,0.0,Book
67,10,ebook_first,21.995000000000005,7.435000000000002,2.5500000000000114,0.0,Book
67,11,ebook_first,21.995000000000005,7.389999999999986,2.3499999999999943,0.0,Book
67,12,ebook_first,21.995000000000005,7.350000000000023,2.1850000000000023,0.0,Book
67,13,ebook_first,21.995000000000005,7.185000000000002,2.045000000000016,0.0,None
67,1,ebook_second,22.43,7.445,3.3850000000000016,25.799999999999983,None
67,2,ebook_second,22.314999999999998,7.565000000000005,3.16,18.899999999999864,Book
67,3,ebook_second,22.114999999999995,7.515000000000001,3.145000000000003,6.899999999999693,Book
67,4,ebook_second,21.995000000000005,7.4950000000000045,2.844999999999999,0.0,Book
67,5,ebook_second,21.995000000000005,7.444999999999993,2.594999999999999,0.0,Book
67,6,ebook_second,21.995000000000005,7.39500000000001,2.385000000000005,0.0,Book
67,7,ebook_second,21.995000000000005,7.22999999999999,2.2150000000000034,0.0,None
67,8,ebook_second,21.995000000000005,7.4550000000000125,2.055000000000007,0.0,eBook
67,9,ebook_second,21.995000000000005,7.460000000000008,2.430000000000007,0.0,eBook
67,10,ebook_second,21.995000000000005,7.474999999999994,2.4850000000000136,0.0,eBook
67,11,ebook_second,21.995000000000005,7.490000000000009,2.530000000000001,0.0,eBook
67,12,ebook_second,21.995000000000005,7.5,2.5649999999999977,0.0,eBook
67,13,ebook_second,21.995000000000005,7.324999999999989,2.5950000000000273,0.0,None
68,1,regular,22.7,7.295000000000002,3.969999999999999,41.99999999999996,None
68,2,regular,22.700000000000003,7.295000000000002,3.969999999999999,42.00000000000017,None
68,3,regular,22.700000000000003,7.295000000000002,3.9650000000000034,42.00000000000017,None
68,4,regular,22.700000000000003,7.295000000000002,3.9650000000000034,42.00000000000017,None
68,5,regular,22.700000000000003,7.295000000000002,3.9650000000000034,42.00000000000017,None
68,6,regular,22.700000000000017,7.2949999999999875,3.9650000000000034,42.00000000000102,None
68,7,regular,22.700000000000017,7.2949999999999875,3.9650000000000034,42.00000000000102,None
68,8,regular,22.700000000000017,7.2949999999999875,3.9650000000000034,42.00000000000102,None
68,9,regular,22.700000000000017,7.2949999999999875,3.9650000000000034,42.00000000000102,None
68,10,regular,22.700000000000017,7.2949999999999875,3.9650000000000034,42.00000000000102,None
68,11,regular,22.69999999999999,7.295000000000016,3.9650000000000034,41.99999999999932,None
68,12,regular,22.69999999999999,7.295000000000016,3.965000000000032,41.99999999999932,None
68,13,regular,22.69999999999999,7.295000000000016,3.965000000000032,41.99999999999932,None
68,1,ebook_first,22.88,7.115000000000002,3.969999999999999,52.79999999999994,None
68,2,ebook_first,23.0,6.9950000000000045,3.990000000000002,60.0,eBook
68,3,ebook_first,22.92,7.075000000000003,4.305,55.2000000000001,eBook
68,4,ebook_first,22.909999999999997,7.085000000000008,4.25,54.599999999999795,eBook
68,5,ebook_first,22.89,7.105000000000004,4.210000000000008,53.400000000000034,eBook
68,6,ebook_first,22.875,7.1200000000000045,4.174999999999997,52.5,eBook
68,7,ebook_first,22.935000000000002,7.060000000000002,4.150000000000006,56.100000000000136,None
68,8,ebook_first,22.97999999999999,7.015000000000015,4.110000000000014,58.799999999999386,Book
68,9,ebook_first,22.814999999999998,7.180000000000007,4.259999999999991,48.899999999999864,Book
68,10,ebook_first,22.730000000000018,7.264999999999986,4.050000000000011,43.80000000000109,Book
68,11,ebook_first,22.649999999999977,7.345000000000027,3.875,38.999999999998636,Book
68,12,ebook_first,22.579999999999984,7.4150000000000205,3.7250000000000227,34.799999999999045,Book
68,13,ebook_first,22.670000000000016,7.324999999999989,3.605000000000018,40.200000000000955,None
68,1,ebook_second,22.88,7.115000000000002,3.969999999999999,52.79999999999994,None
68,2,ebook_second,22.92,7.075000000000003,3.990000000000002,55.2000000000001,Book
68,3,ebook_second,22.769999999999996,7.2250000000000085,4.155000000000001,46.19999999999976,Book
68,4,ebook_second,22.689999999999998,7.305000000000007,3.9650000000000034,41.399999999999864,Book
68,5,ebook_second,22.61500000000001,7.3799999999999955,3.805000000000007,36.900000000000546,Book
68,6,ebook_second,22.555000000000007,7.439999999999998,3.6700000000000017,33.30000000000041,Book
68,7,ebook_second,22.64500000000001,7.349999999999994,3.555000000000007,38.700000000000614,None
68,8,ebook_second,22.819999999999993,7.175000000000011,3.5649999999999977,49.19999999999959,eBook
68,9,ebook_second,22.775000000000006,7.219999999999999,3.950000000000017,46.50000000000034,eBook
68,10,ebook_second,22.795000000000016,7.199999999999989,3.9650000000000034,47.700000000000955,eBook
68,11,ebook_second,22.80000000000001,7.194999999999993,3.9850000000000136,48.00000000000068,eBook
68,12,ebook_second,22.805000000000007,7.189999999999998,3.9950000000000045,48.30000000000041,eBook
68,13,ebook_second,22.86500000000001,7.1299999999999955,4.0049999999999955,51.900000000000546,None
69,1,regular,22.965,7.030000000000001,4.545000000000002,57.89999999999999,None
69,2,regular,22.965000000000003,7.030000000000001,4.539999999999999,57.900000000000205,None
69,3,regular,22.965000000000003,7.030000000000001,4.539999999999999,57.900000000000205,None
69,4,regular,22.965000000000003,7.030000000000001,4.540000000000006,57.900000000000205,None
69,5,regular,22.960000000000008,7.034999999999997,4.534999999999997,57.60000000000048,None
69,6,regular,22.965000000000003,7.030000000000001,4.534999999999997,57.900000000000205,None
69,7,regular,22.960000000000008,7.034999999999997,4.534999999999997,57.60000000000048,None
69,8,regular,22.965000000000003,7.030000000000001,4.534999999999997,57.900000000000205,None
69,9,regular,22.960000000000008,7.034999999999997,4.534999999999997,57.60000000000048,None
69,10,regular,22.965000000000003,7.030000000000001,4.534999999999997,57.900000000000205,None
69,11,regular,22.95999999999998,7.035000000000025,4.534999999999997,57.59999999999877,None
69,12,regular,22.965000000000032,7.029999999999973,4.535000000000025,57.90000000000191,None
69,13,regular,22.95999999999998,7.035000000000025,4.535000000000025,57.59999999999877,None
69,1,ebook_first,23.32,6.675000000000001,4.545000000000002,79.20000000000002,None
69,2,ebook_first,23.485,6.510000000000005,4.795000000000002,89.09999999999997,eBook
69,3,ebook_first,23.445000000000007,6.549999999999997,5.259999999999998,86.70000000000044,eBook
69,4,ebook_first,23.465000000000003,6.530000000000001,5.284999999999997,87.9000000000002,eBook
69,5,ebook_first,23.47,6.525000000000006,5.299999999999997,88.19999999999993,eBook
69,6,ebook_first,23.474999999999994,6.52000000000001,5.310000000000002,88.49999999999966,eBook
69,7,ebook_first,23.640000000000015,6.35499999999999,5.319999999999993,98.40000000000089,None
69,8,ebook_first,23.75,6.2450000000000045,5.450000000000017,105.0,Book
69,9,ebook_first,23.61500000000001,6.3799999999999955,5.75,96.90000000000055,Book
69,10,ebook_first,23.560000000000002,6.435000000000002,5.594999999999999,93.60000000000014,Book
69,11,ebook_first,23.49000000000001,6.5049999999999955,5.450000000000017,89.40000000000055,Book
69,12,ebook_first,23.439999999999998,6.555000000000007,5.324999999999989,86.39999999999986,Book
69,13,ebook_first,23.58499999999998,6.410000000000025,5.220000000000027,95.09999999999877,None
69,1,ebook_second,23.32,6.675000000000001,4.545000000000002,79.20000000000002,None
69,2,ebook_second,23.455,6.540000000000006,4.795000000000002,87.2999999999999,Book
69,3,ebook_second,23.364999999999995,6.63000000000001,5.164999999999999,81.8999999999997,Book
69,4,ebook_second,23.340000000000003,6.655000000000001,5.094999999999999,80.4000000000002,Book
69,5,ebook_second,23.310000000000002,6.685000000000002,5.030000000000001,78.60000000000014,Book
69,6,ebook_second,23.284999999999997,6.710000000000008,4.969999999999999,77.0999999999998,Book
69,7,ebook_second,23.450000000000017,6.5449999999999875,4.925000000000011,87.00000000000102,None
69,8,ebook_second,23.599999999999994,6.39500000000001,5.075000000000017,95.99999999999966,eBook
69,9,ebook_second,23.534999999999997,6.460000000000008,5.490000000000009,92.0999999999998,eBook
69,10,ebook_second,23.539999999999992,6.4550000000000125,5.469999999999999,92.39999999999952,eBook
69,11,ebook_second,23.524999999999977,6.470000000000027,5.450000000000017,91.49999999999864,eBook
69,12,ebook_second,23.519999999999982,6.475000000000023,5.430000000000007,91.19999999999891,eBook
69,13,ebook_second,23.685000000000002,6.310000000000002,5.4150000000000205,101.10000000000014,None
71,1,regular,21.995,7.024999999999999,1.745000000000001,0.0,None
71,2,regular,21.994999999999997,7.025000000000006,1.740000000000002,0.0,None
71,3,regular,21.995000000000005,7.0249999999999915,1.740000000000002,0.0,None
71,4,regular,21.995000000000005,7.0249999999999915,1.7399999999999949,0.0,None
71,5,regular,21.995000000000005,7.0249999999999915,1.7349999999999994,0.0,None
71,6,regular,21.995000000000005,7.025000000000006,1.7349999999999994,0.0,None
71,7,regular,21.995000000000005,7.025000000000006,1.7350000000000136,0.0,None
71,8,regular,21.995000000000005,7.025000000000006,1.7350000000000136,0.0,None
71,9,regular,21.995000000000005,7.025000000000006,1.7350000000000136,0.0,None
71,10,regular,21.995000000000005,7.025000000000006,1.7350000000000136,0.0,None
71,11,regular,21.995000000000005,7.024999999999977,1.7350000000000136,0.0,None
71,12,regular,21.995000000000005,7.024999999999977,1.7350000000000136,0.0,None
71,13,regular,21.995000000000005,7.024999999999977,1.7350000000000136,0.0,None
71,1,ebook_first,21.995,6.890000000000001,1.745000000000001,0.0,None
71,2,ebook_first,21.994999999999997,6.960000000000001,1.1750000000000007,0.0,eBook
71,3,ebook_first,21.995000000000005,6.855000000000004,1.240000000000002,0.0,eBook
71,4,ebook_first,21.995000000000005,6.780000000000001,1.0049999999999955,0.0,eBook
71,5,ebook_first,21.995000000000005,6.704999999999998,0.7950000000000017,0.0,eBook
71,6,ebook_first,21.995000000000005,6.639999999999986,0.605000000000004,0.0,eBook
71,7,ebook_first,21.995000000000005,6.490000000000009,0.4350000000000023,0.0,None
71,8,ebook_first,21.995000000000005,6.60499999999999,-0.09999999999999432,0.0,Book
71,9,ebook_first,21.995000000000005,6.514999999999986,-0.06999999999999318,0.0,Book
71,10,ebook_first,21.995000000000005,6.444999999999993,-0.3149999999999977,0.0,Book
71,11,ebook_first,21.995000000000005,6.389999999999986,-0.5199999999999818,0.0,Book
71,12,ebook_first,21.995000000000005,6.339999999999975,-0.6949999999999932,0.0,Book
71,13,ebook_first,21.995000000000005,6.1299999999999955,-0.8449999999999704,0.0,None
71,1,ebook_second,21.995,6.890000000000001,1.745000000000001,0.0,None
71,2,ebook_second,21.994999999999997,6.970000000000006,1.1750000000000007,0.0,Book
71,3,ebook_second,21.995000000000005,6.819999999999993,0.9950000000000045,0.0,Book
71,4,ebook_second,21.995000000000005,6.709999999999994,0.585000000000008,0.0,Book
71,5,ebook_second,21.995000000000005,6.609999999999999,0.2400000000000091,0.0,Book
71,6,ebook_second,21.995000000000005,6.525000000000006,-0.045000000000001705,0.0,Book
71,7,ebook_second,21.995000000000005,6.289999999999992,-0.28999999999999204,0.0,None
71,8,ebook_second,21.995000000000005,6.305000000000007,-0.7849999999999966,0.0,eBook
71,9,ebook_second,21.995000000000005,6.264999999999986,-0.5049999999999955,0.0,eBook
71,10,ebook_second,21.995000000000005,6.235000000000014,-0.6049999999999898,0.0,eBook
71,11,ebook_second,21.995000000000005,6.204999999999984,-0.6999999999999886,0.0,eBook
71,12,ebook_second,21.995000000000005,6.180000000000007,-0.7900000000000205,0.0,eBook
71,13,ebook_second,21.995000000000005,6.095000000000027,-0.875,0.0,None
72,1,regular,21.995,7.495000000000001,2.5599999999999987,0.0,None
72,2,regular,21.994999999999997,7.4950000000000045,2.5600000000000023,0.0,None
72,3,regular,21.995000000000005,7.49499999999999,2.5549999999999997,0.0,None
72,4,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,5,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,6,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,7,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,8,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,9,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,10,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,11,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,12,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,13,regular,21.995000000000005,7.4950000000000045,2.555000000000007,0.0,None
72,1,ebook_first,21.995,7.285,2.5599999999999987,0.0,None
72,2,ebook_first,21.994999999999997,7.460000000000001,2.2950000000000017,0.0,eBook
72,3,ebook_first,21.995000000000005,7.390000000000001,2.450000000000003,0.0,eBook
72,4,ebook_first,21.995000000000005,7.344999999999999,2.305000000000007,0.0,eBook
72,5,ebook_first,21.995000000000005,7.310000000000002,2.1850000000000023,0.0,eBook
72,6,ebook_first,21.995000000000005,7.280000000000001,2.0900000000000034,0.0,eBook
72,7,ebook_first,21.995000000000005,7.125,2.009999999999991,0.0,None
72,8,ebook_first,21.995000000000005,7.264999999999986,1.7650000000000148,0.0,Book
72,9,ebook_first,21.995000000000005,7.1699999999999875,1.7650000000000148,0.0,Book
72,10,ebook_first,21.995000000000005,7.099999999999994,1.4950000000000045,0.0,Book
72,11,ebook_first,21.995000000000005,7.035000000000025,1.2750000000000057,0.0,Book
72,12,ebook_first,21.995000000000005,6.985000000000014,1.0950000000000273,0.0,Book
72,13,ebook_first,21.995000000000005,6.810000000000002,0.9399999999999977,0.0,None
72,1,ebook_second,21.995,7.285,2.5599999999999987,0.0,None
72,2,ebook_second,21.994999999999997,7.405000000000001,2.2950000000000017,0.0,Book
72,3,ebook_second,21.995000000000005,7.289999999999992,2.219999999999999,0.0,Book
72,4,ebook_second,21.995000000000005,7.200000000000003,1.875,0.0,Book
72,5,ebook_second,21.995000000000005,7.125,1.5949999999999989,0.0,Book
72,6,ebook_second,21.995000000000005,7.060000000000002,1.365000000000009,0.0,Book
72,7,ebook_second,21.995000000000005,6.8799999999999955,1.164999999999992,0.0,None
72,8,ebook_second,21.995000000000005,7.034999999999997,0.9699999999999989,0.0,eBook
72,9,ebook_second,21.995000000000005,7.030000000000001,1.3400000000000034,0.0,eBook
72,10,ebook_second,21.995000000000005,7.039999999999992,1.365000000000009,0.0,eBook
72,11,ebook_second,21.995000000000005,7.050000000000011,1.384999999999991,0.0,eBook
72,12,ebook_second,21.995000000000005,7.055000000000007,1.4050000000000296,0.0,eBook
72,13,ebook_second,21.995000000000005,6.939999999999998,1.420000000000016,0.0,None
73,1,regular,22.285,7.710000000000001,3.1849999999999987,17.10000000000001,None
73,2,regular,22.285000000000004,7.710000000000001,3.1799999999999997,17.10000000000022,None
73,3,regular,22.284999999999997,7.710000000000008,3.1799999999999997,17.099999999999795,None
73,4,regular,22.284999999999997,7.710000000000008,3.174999999999997,17.099999999999795,None
73,5,regular,22.284999999999997,7.710000000000008,3.174999999999997,17.099999999999795,None
73,6,regular,22.284999999999997,7.710000000000008,3.174999999999997,17.099999999999795,None
73,7,regular,22.284999999999997,7.710000000000008,3.1750000000000114,17.099999999999795,None
73,8,regular,22.284999999999997,7.710000000000008,3.1750000000000114,17.099999999999795,None
73,9,regular,22.284999999999997,7.710000000000008,3.1750000000000114,17.099999999999795,None
73,10,regular,22.284999999999997,7.710000000000008,3.1750000000000114,17.099999999999795,None
73,11,regular,22.285000000000025,7.7099999999999795,3.1750000000000114,17.1000000000015,None
73,12,regular,22.285000000000025,7.7099999999999795,3.1750000000000114,17.1000000000015,None
73,13,regular,22.285000000000025,7.7099999999999795,3.1750000000000114,17.1000000000015,None
73,1,ebook_first,22.43,7.484999999999999,3.1849999999999987,25.799999999999983,None
73,2,ebook_first,22.480000000000004,7.515000000000001,3.1799999999999997,28.80000000000024,eBook
73,3,ebook_first,22.435000000000002,7.560000000000002,3.450000000000003,26.100000000000136,eBook
73,4,ebook_first,22.400000000000006,7.594999999999999,3.3700000000000045,24.00000000000034,eBook
73,5,ebook_first,22.379999999999995,7.615000000000009,3.305000000000007,22.799999999999727,eBook
73,6,ebook_first,22.360000000000014,7.634999999999991,3.2550000000000097,21.60000000000082,eBook
73,7,ebook_first,22.42500000000001,7.474999999999994,3.219999999999999,25.500000000000682,None
73,8,ebook_first,22.36500000000001,7.6299999999999955,3.1899999999999977,21.900000000000546,Book
73,9,ebook_first,22.230000000000018,7.5849999999999795,3.2700000000000102,13.800000000001091,Book
73,10,ebook_first,22.03,7.585000000000008,3.0200000000000102,1.8000000000000682,Book
73,11,ebook_first,21.995000000000005,7.560000000000002,2.819999999999993,0.0,Book
73,12,ebook_first,21.995000000000005,7.524999999999977,2.6550000000000296,0.0,Book
73,13,ebook_first,21.995000000000005,7.410000000000025,2.5149999999999864,0.0,None
73,1,ebook_second,22.43,7.484999999999999,3.1849999999999987,25.799999999999983,None
73,2,ebook_second,22.369999999999997,7.625000000000007,3.1799999999999997,22.199999999999847,Book
73,3,ebook_second,22.230000000000004,7.584999999999994,3.270000000000003,13.800000000000239,Book
73,4,ebook_second,22.03,7.585000000000008,3.019999999999996,1.8000000000000682,Book
73,5,ebook_second,21.995000000000005,7.560000000000002,2.8200000000000074,0.0,Book
73,6,ebook_second,21.995000000000005,7.525000000000006,2.6500000000000057,0.0,Book
73,7,ebook_second,21.995000000000005,7.409999999999997,2.515000000000015,0.0,None
73,8,ebook_second,21.995000000000005,7.664999999999992,2.545000000000016,0.0,eBook
73,9,ebook_second,22.080000000000013,7.634999999999991,2.920000000000016,4.80000000000075,eBook
73,10,ebook_second,22.11500000000001,7.6299999999999955,2.950000000000017,6.900000000000546,eBook
73,11,ebook_second,22.13499999999999,7.6299999999999955,2.969999999999999,8.099999999999454,eBook
73,12,ebook_second,22.15500000000003,7.6299999999999955,2.990000000000009,9.300000000001774,eBook
73,13,ebook_second,22.225000000000023,7.474999999999966,3.0049999999999955,13.500000000001364,None
74,1,regular,22.505,7.490000000000002,3.719999999999999,30.29999999999994,None
74,2,regular,22.505000000000003,7.490000000000002,3.719999999999999,30.300000000000153,None
74,3,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,4,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,5,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,6,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,7,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,8,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,9,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,10,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,11,regular,22.504999999999995,7.490000000000009,3.7150000000000034,30.299999999999727,None
74,12,regular,22.504999999999995,7.490000000000009,3.715000000000032,30.299999999999727,None
74,13,regular,22.504999999999995,7.490000000000009,3.715000000000032,30.299999999999727,None
74,1,ebook_first,22.855,7.140000000000001,3.719999999999999,51.300000000000026,None
74,2,ebook_first,22.990000000000002,7.005000000000003,3.965,59.40000000000012,eBook
74,3,ebook_first,22.915000000000006,7.079999999999998,4.3700000000000045,54.900000000000375,eBook
74,4,ebook_first,22.915000000000006,7.079999999999998,4.335000000000008,54.900000000000375,eBook
74,5,ebook_first,22.900000000000006,7.094999999999999,4.310000000000002,54.00000000000034,eBook
74,6,ebook_first,22.89500000000001,7.099999999999994,4.295000000000002,53.700000000000614,eBook
74,7,ebook_first,23.075000000000017,6.9199999999999875,4.280000000000001,64.50000000000102,None
74,8,ebook_first,23.159999999999997,6.835000000000008,4.414999999999992,69.5999999999998,Book
74,9,ebook_first,22.965000000000003,7.030000000000001,4.64500000000001,57.900000000000205,Book
74,10,ebook_first,22.879999999999995,7.115000000000009,4.420000000000016,52.79999999999973,Book
74,11,ebook_first,22.80000000000001,7.194999999999993,4.235000000000014,48.00000000000068,Book
74,12,ebook_first,22.735000000000014,7.259999999999991,4.0849999999999795,44.10000000000082,Book
74,13,ebook_first,22.92500000000001,7.069999999999993,3.9599999999999795,55.50000000000068,None
74,1,ebook_second,22.855,7.140000000000001,3.719999999999999,51.300000000000026,None
74,2,ebook_second,22.945,7.050000000000004,3.965,56.70000000000002,Book
74,3,ebook_second,22.795,7.200000000000003,4.2450000000000045,47.7000000000001,Book
74,4,ebook_second,22.745000000000005,7.25,4.094999999999999,44.70000000000027,Book
74,5,ebook_second,22.689999999999998,7.305000000000007,3.9750000000000085,41.399999999999864,Book
74,6,ebook_second,22.64500000000001,7.349999999999994,3.875,38.700000000000614,Book
74,7,ebook_second,22.845,7.150000000000006,3.789999999999992,50.69999999999993,None
74,8,ebook_second,22.995000000000005,7.0,3.9749999999999943,59.70000000000027,eBook
74,9,ebook_second,22.914999999999992,7.0800000000000125,4.3700000000000045,54.89999999999952,eBook
74,10,ebook_second,22.909999999999997,7.085000000000008,4.335000000000008,54.599999999999795,eBook
74,11,ebook_second,22.90500000000003,7.089999999999975,4.310000000000002,54.30000000000177,eBook
74,12,ebook_second,22.894999999999982,7.100000000000023,4.295000000000016,53.69999999999891,eBook
74,13,ebook_second,23.07499999999999,6.920000000000016,4.28000000000003,64.49999999999932,None
76,1,regular,23.68,6.315000000000001,4.935000000000002,100.79999999999998,None
76,2,regular,23.884999999999998,6.1100000000000065,5.350000000000001,113.09999999999988,None
76,3,regular,24.08,5.915000000000006,5.740000000000002,124.7999999999999,None
76,4,regular,24.290000000000006,5.704999999999998,6.0,137.40000000000038,None
76,5,regular,24.519999999999996,5.4750000000000085,6.0,151.19999999999976,None
76,6,regular,24.775000000000006,5.219999999999999,6.0,166.50000000000034,None
76,7,regular,25.055000000000007,4.939999999999998,6.0,183.3000000000004,None
76,8,regular,25.314999999999998,4.680000000000007,8.159999999999997,198.89999999999986,None
76,9,regular,25.25999999999999,4.735000000000014,9.515000000000015,195.59999999999945,None
76,10,regular,23.310000000000002,4.3799999999999955,11.164999999999992,78.60000000000014,None
76,11,regular,21.995000000000005,4.574999999999989,13.325000000000017,0.0,None
76,12,regular,21.995000000000005,5.009999999999991,16.805000000000007,0.0,None
76,1,ebook_first,23.295,6.699999999999999,4.935000000000002,77.7000000000001,None
76,2,ebook_first,23.29,6.705000000000005,4.664999999999999,77.39999999999995,eBook
76,3,ebook_first,23.239999999999995,6.75500000000001,4.664999999999999,74.3999999999997,eBook
76,4,ebook_first,23.185000000000002,6.810000000000002,4.570000000000007,71.10000000000014,eBook
76,5,ebook_first,23.14,6.855000000000004,4.4750000000000085,68.40000000000003,eBook
76,6,ebook_first,23.090000000000003,6.905000000000001,4.38000000000001,65.4000000000002,eBook
76,7,ebook_first,22.935000000000002,7.060000000000002,4.289999999999992,56.100000000000136,None
76,8,ebook_first,22.890000000000015,7.10499999999999,3.9799999999999898,53.40000000000089,Book
76,9,ebook_first,22.784999999999997,7.210000000000008,3.9250000000000114,47.099999999999795,Book
76,10,ebook_first,22.694999999999993,7.300000000000011,3.75,41.69999999999959,Book
76,11,ebook_first,22.610000000000014,7.384999999999991,3.585000000000008,36.60000000000082,Book
76,12,ebook_first,22.53000000000003,7.419999999999959,3.430000000000007,31.800000000001774,Book
76,13,ebook_first,22.350000000000023,7.284999999999968,3.285000000000025,21.000000000001364,None
76,1,ebook_second,23.295,6.699999999999999,4.935000000000002,77.7000000000001,None
76,2,ebook_second,23.215000000000003,6.780000000000001,4.664999999999999,72.9000000000002,Book
