simulation_idx,day,simulation_condition,sleep_onset,sleep_duration,cbtmin,sleep_latency_minutes,daily_condition,indoor_light,reading_duration
104,12,chang14_ebook_first,21.995000000000005,7.214999999999975,2.25,0.0,Book,140,4
104,13,chang14_ebook_first,21.995000000000005,7.0400000000000205,2.115000000000009,0.0,None,140,4
104,1,chang14_ebook_second,21.995,7.324999999999999,3.5,0.0,None,140,4
104,2,chang14_ebook_second,21.994999999999997,7.510000000000005,3.280000000000001,0.0,Book,140,4
104,3,chang14_ebook_second,21.995000000000005,7.414999999999992,3.2950000000000017,0.0,Book,140,4
104,4,chang14_ebook_second,21.995000000000005,7.359999999999999,2.960000000000008,0.0,Book,140,4
104,5,chang14_ebook_second,21.995000000000005,7.304999999999993,2.6899999999999977,0.0,Book,140,4
104,6,chang14_ebook_second,21.995000000000005,7.264999999999986,2.469999999999999,0.0,Book,140,4
104,7,chang14_ebook_second,21.995000000000005,7.085000000000008,2.295000000000016,0.0,None,140,4
104,8,chang14_ebook_second,21.995000000000005,7.340000000000003,2.155000000000001,0.0,eBook,140,4
104,9,chang14_ebook_second,21.995000000000005,7.3300000000000125,2.569999999999993,0.0,eBook,140,4
104,10,chang14_ebook_second,21.995000000000005,7.340000000000003,2.594999999999999,0.0,eBook,140,4
104,11,chang14_ebook_second,21.995000000000005,7.345000000000027,2.6200000000000045,0.0,eBook,140,4
104,12,chang14_ebook_second,21.995000000000005,7.350000000000023,2.6399999999999864,0.0,eBook,140,4
104,13,chang14_ebook_second,21.995000000000005,7.1650000000000205,2.660000000000025,0.0,None,140,4
106,1,chang14_ebook_first,21.995,6.445,3.5,0.0,None,140,4
106,2,chang14_ebook_first,21.994999999999997,6.645000000000003,3.280000000000001,0.0,eBook,140,4
106,3,chang14_ebook_first,21.995000000000005,6.625,3.4849999999999994,0.0,eBook,140,4
106,4,chang14_ebook_first,21.995000000000005,6.614999999999995,3.3149999999999977,0.0,eBook,140,4
106,5,chang14_ebook_first,21.995000000000005,6.599999999999994,3.1850000000000023,0.0,eBook,140,4
106,6,chang14_ebook_first,21.995000000000005,6.590000000000003,3.085000000000008,0.0,eBook,140,4
106,7,chang14_ebook_first,21.995000000000005,6.400000000000006,3.009999999999991,0.0,None,140,4
106,8,chang14_ebook_first,21.995000000000005,6.564999999999998,2.805000000000007,0.0,Book,140,4
106,9,chang14_ebook_first,21.995000000000005,6.534999999999997,2.884999999999991,0.0,Book,140,4
106,10,chang14_ebook_first,21.995000000000005,6.5049999999999955,2.625,0.0,Book,140,4
106,11,chang14_ebook_first,21.995000000000005,6.480000000000018,2.420000000000016,0.0,Book,140,4
106,12,chang14_ebook_first,21.995000000000005,6.449999999999989,2.25,0.0,Book,140,4
106,13,chang14_ebook_first,21.995000000000005,6.28000000000003,2.115000000000009,0.0,None,140,4
106,1,chang14_ebook_second,21.995,6.445,3.5,0.0,None,140,4
106,2,chang14_ebook_second,21.994999999999997,6.605000000000004,3.280000000000001,0.0,Book,140,4
106,3,chang14_ebook_second,21.995000000000005,6.569999999999993,3.2950000000000017,0.0,Book,140,4
106,4,chang14_ebook_second,21.995000000000005,6.545000000000002,2.960000000000008,0.0,Book,140,4
106,5,chang14_ebook_second,21.995000000000005,6.515000000000001,2.6899999999999977,0.0,Book,140,4
106,6,chang14_ebook_second,21.995000000000005,6.484999999999985,2.469999999999999,0.0,Book,140,4
106,7,chang14_ebook_second,21.995000000000005,6.310000000000002,2.295000000000016,0.0,None,140,4
106,8,chang14_ebook_second,21.995000000000005,6.5049999999999955,2.155000000000001,0.0,eBook,140,4
106,9,chang14_ebook_second,21.995000000000005,6.514999999999986,2.569999999999993,0.0,eBook,140,4
106,10,chang14_ebook_second,21.995000000000005,6.52000000000001,2.594999999999999,0.0,eBook,140,4
106,11,chang14_ebook_second,21.995000000000005,6.524999999999977,2.6200000000000045,0.0,eBook,140,4
106,12,chang14_ebook_second,21.995000000000005,6.53000000000003,2.6399999999999864,0.0,eBook,140,4
106,13,chang14_ebook_second,21.995000000000005,6.360000000000014,2.660000000000025,0.0,None,140,4
107,1,chang14_ebook_first,21.995,6.960000000000001,3.5,0.0,None,140,4
107,2,chang14_ebook_first,21.994999999999997,7.185000000000002,3.280000000000001,0.0,eBook,140,4
107,3,chang14_ebook_first,21.995000000000005,7.140000000000001,3.4849999999999994,0.0,eBook,140,4
107,4,chang14_ebook_first,21.995000000000005,7.1200000000000045,3.3149999999999977,0.0,eBook,140,4
107,5,chang14_ebook_first,21.995000000000005,7.099999999999994,3.1850000000000023,0.0,eBook,140,4
107,6,chang14_ebook_first,21.995000000000005,7.0800000000000125,3.085000000000008,0.0,eBook,140,4
107,7,chang14_ebook_first,21.995000000000005,6.884999999999991,3.009999999999991,0.0,None,140,4
107,8,chang14_ebook_first,21.995000000000005,7.055000000000007,2.805000000000007,0.0,Book,140,4
107,9,chang14_ebook_first,21.995000000000005,7.0,2.884999999999991,0.0,Book,140,4
107,10,chang14_ebook_first,21.995000000000005,6.960000000000008,2.625,0.0,Book,140,4
107,11,chang14_ebook_first,21.995000000000005,6.920000000000016,2.420000000000016,0.0,Book,140,4
107,12,chang14_ebook_first,21.995000000000005,6.889999999999986,2.25,0.0,Book,140,4
107,13,chang14_ebook_first,21.995000000000005,6.720000000000027,2.115000000000009,0.0,None,140,4
107,1,chang14_ebook_second,21.995,6.960000000000001,3.5,0.0,None,140,4
107,2,chang14_ebook_second,21.994999999999997,7.125000000000007,3.280000000000001,0.0,Book,140,4
107,3,chang14_ebook_second,21.995000000000005,7.054999999999993,3.2950000000000017,0.0,Book,140,4
107,4,chang14_ebook_second,21.995000000000005,7.015000000000001,2.960000000000008,0.0,Book,140,4
107,5,chang14_ebook_second,21.995000000000005,6.969999999999999,2.6899999999999977,0.0,Book,140,4
107,6,chang14_ebook_second,21.995000000000005,6.930000000000007,2.469999999999999,0.0,Book,140,4
107,7,chang14_ebook_second,21.995000000000005,6.7549999999999955,2.295000000000016,0.0,None,140,4
107,8,chang14_ebook_second,21.995000000000005,6.97999999999999,2.155000000000001,0.0,eBook,140,4
107,9,chang14_ebook_second,21.995000000000005,6.97999999999999,2.569999999999993,0.0,eBook,140,4
107,10,chang14_ebook_second,21.995000000000005,6.990000000000009,2.594999999999999,0.0,eBook,140,4
107,11,chang14_ebook_second,21.995000000000005,6.9950000000000045,2.6200000000000045,0.0,eBook,140,4
107,12,chang14_ebook_second,21.995000000000005,7.0,2.6399999999999864,0.0,eBook,140,4
107,13,chang14_ebook_second,21.995000000000005,6.824999999999989,2.660000000000025,0.0,None,140,4
108,1,chang14_ebook_first,21.995,7.375,3.5,0.0,None,140,4
108,2,chang14_ebook_first,21.994999999999997,7.6200000000000045,3.280000000000001,0.0,eBook,140,4
108,3,chang14_ebook_first,21.995000000000005,7.554999999999993,3.4849999999999994,0.0,eBook,140,4
108,4,chang14_ebook_first,21.995000000000005,7.5249999999999915,3.3149999999999977,0.0,eBook,140,4
108,5,chang14_ebook_first,21.995000000000005,7.5049999999999955,3.1850000000000023,0.0,eBook,140,4
108,6,chang14_ebook_first,21.995000000000005,7.484999999999985,3.085000000000008,0.0,eBook,140,4
108,7,chang14_ebook_first,21.995000000000005,7.280000000000001,3.009999999999991,0.0,None,140,4
108,8,chang14_ebook_first,21.995000000000005,7.4550000000000125,2.805000000000007,0.0,Book,140,4
108,9,chang14_ebook_first,21.995000000000005,7.3799999999999955,2.884999999999991,0.0,Book,140,4
108,10,chang14_ebook_first,21.995000000000005,7.3300000000000125,2.625,0.0,Book,140,4
108,11,chang14_ebook_first,21.995000000000005,7.2900000000000205,2.420000000000016,0.0,Book,140,4
108,12,chang14_ebook_first,21.995000000000005,7.25,2.25,0.0,Book,140,4
108,13,chang14_ebook_first,21.995000000000005,7.079999999999984,2.115000000000009,0.0,None,140,4
108,1,chang14_ebook_second,21.995,7.375,3.5,0.0,None,140,4
108,2,chang14_ebook_second,21.994999999999997,7.545000000000002,3.280000000000001,0.0,Book,140,4
108,3,chang14_ebook_second,21.995000000000005,7.454999999999998,3.2950000000000017,0.0,Book,140,4
108,4,chang14_ebook_second,21.995000000000005,7.394999999999996,2.960000000000008,0.0,Book,140,4
108,5,chang14_ebook_second,21.995000000000005,7.344999999999999,2.6899999999999977,0.0,Book,140,4
108,6,chang14_ebook_second,21.995000000000005,7.300000000000011,2.469999999999999,0.0,Book,140,4
108,7,chang14_ebook_second,21.995000000000005,7.125,2.295000000000016,0.0,None,140,4
108,8,chang14_ebook_second,21.995000000000005,7.3700000000000045,2.155000000000001,0.0,eBook,140,4
108,9,chang14_ebook_second,21.995000000000005,7.365000000000009,2.569999999999993,0.0,eBook,140,4
108,10,chang14_ebook_second,21.995000000000005,7.375,2.594999999999999,0.0,eBook,140,4
108,11,chang14_ebook_second,21.995000000000005,7.3799999999999955,2.6200000000000045,0.0,eBook,140,4
108,12,chang14_ebook_second,21.995000000000005,7.384999999999991,2.6399999999999864,0.0,eBook,140,4
108,13,chang14_ebook_second,21.995000000000005,7.204999999999984,2.660000000000025,0.0,None,140,4
109,1,chang14_ebook_first,22.025000000000002,7.734999999999999,3.504999999999999,1.500000000000128,None,140,4
109,2,chang14_ebook_first,21.994999999999997,7.975000000000001,3.285,0.0,eBook,140,4
109,3,chang14_ebook_first,21.995000000000005,7.8999999999999915,3.490000000000002,0.0,eBook,140,4
109,4,chang14_ebook_first,21.995000000000005,7.864999999999995,3.3200000000000074,0.0,eBook,140,4
109,5,chang14_ebook_first,21.995000000000005,7.840000000000003,3.1899999999999977,0.0,eBook,140,4
109,6,chang14_ebook_first,21.995000000000005,7.814999999999998,3.085000000000008,0.0,eBook,140,4
109,7,chang14_ebook_first,21.995000000000005,7.609999999999985,3.009999999999991,0.0,None,140,4
109,8,chang14_ebook_first,21.995000000000005,7.789999999999992,2.805000000000007,0.0,Book,140,4
109,9,chang14_ebook_first,21.995000000000005,7.694999999999993,2.884999999999991,0.0,Book,140,4
109,10,chang14_ebook_first,21.995000000000005,7.64500000000001,2.625,0.0,Book,140,4
109,11,chang14_ebook_first,21.995000000000005,7.595000000000027,2.420000000000016,0.0,Book,140,4
109,12,chang14_ebook_first,21.995000000000005,7.555000000000007,2.25,0.0,Book,140,4
109,13,chang14_ebook_first,21.995000000000005,7.389999999999986,2.1200000000000045,0.0,None,140,4
109,1,chang14_ebook_second,22.025000000000002,7.734999999999999,3.504999999999999,1.500000000000128,None,140,4
109,2,chang14_ebook_second,21.994999999999997,7.890000000000001,3.285,0.0,Book,140,4
109,3,chang14_ebook_second,21.995000000000005,7.780000000000001,3.3000000000000043,0.0,Book,140,4
109,4,chang14_ebook_second,21.995000000000005,7.715000000000003,2.960000000000008,0.0,Book,140,4
109,5,chang14_ebook_second,21.995000000000005,7.655000000000001,2.6899999999999977,0.0,Book,140,4
109,6,chang14_ebook_second,21.995000000000005,7.609999999999985,2.469999999999999,0.0,Book,140,4
109,7,chang14_ebook_second,21.995000000000005,7.435000000000002,2.295000000000016,0.0,None,140,4
109,8,chang14_ebook_second,21.995000000000005,7.699999999999989,2.1599999999999966,0.0,eBook,140,4
109,9,chang14_ebook_second,21.995000000000005,7.685000000000002,2.569999999999993,0.0,eBook,140,4
109,10,chang14_ebook_second,21.995000000000005,7.699999999999989,2.594999999999999,0.0,eBook,140,4
109,11,chang14_ebook_second,21.995000000000005,7.704999999999984,2.6200000000000045,0.0,eBook,140,4
109,12,chang14_ebook_second,21.995000000000005,7.7099999999999795,2.644999999999982,0.0,eBook,140,4
109,13,chang14_ebook_second,21.995000000000005,7.524999999999977,2.660000000000025,0.0,None,140,4
110,1,chang14_ebook_first,21.995,6.23,3.5,0.0,None,140,4
110,2,chang14_ebook_first,21.994999999999997,6.405000000000001,3.280000000000001,0.0,eBook,140,4
110,3,chang14_ebook_first,21.995000000000005,6.3999999999999915,3.4849999999999994,0.0,eBook,140,4
110,4,chang14_ebook_first,21.995000000000005,6.390000000000001,3.3149999999999977,0.0,eBook,140,4
110,5,chang14_ebook_first,21.995000000000005,6.385000000000005,3.1850000000000023,0.0,eBook,140,4
110,6,chang14_ebook_first,21.995000000000005,6.375,3.085000000000008,0.0,eBook,140,4
110,7,chang14_ebook_first,21.995000000000005,6.194999999999993,3.009999999999991,0.0,None,140,4
110,8,chang14_ebook_first,21.995000000000005,6.349999999999994,2.805000000000007,0.0,Book,140,4
110,9,chang14_ebook_first,21.995000000000005,6.3300000000000125,2.884999999999991,0.0,Book,140,4
110,10,chang14_ebook_first,21.995000000000005,6.310000000000002,2.625,0.0,Book,140,4
110,11,chang14_ebook_first,21.995000000000005,6.285000000000025,2.420000000000016,0.0,Book,140,4
110,12,chang14_ebook_first,21.995000000000005,6.264999999999986,2.25,0.0,Book,140,4
110,13,chang14_ebook_first,21.995000000000005,6.095000000000027,2.115000000000009,0.0,None,140,4
110,1,chang14_ebook_second,21.995,6.23,3.5,0.0,None,140,4
110,2,chang14_ebook_second,21.994999999999997,6.3700000000000045,3.280000000000001,0.0,Book,140,4
110,3,chang14_ebook_second,21.995000000000005,6.359999999999999,3.2950000000000017,0.0,Book,140,4
110,4,chang14_ebook_second,21.995000000000005,6.340000000000003,2.960000000000008,0.0,Book,140,4
110,5,chang14_ebook_second,21.995000000000005,6.314999999999998,2.6899999999999977,0.0,Book,140,4
110,6,chang14_ebook_second,21.995000000000005,6.289999999999992,2.469999999999999,0.0,Book,140,4
110,7,chang14_ebook_second,21.995000000000005,6.1200000000000045,2.295000000000016,0.0,None,140,4
110,8,chang14_ebook_second,21.995000000000005,6.2949999999999875,2.155000000000001,0.0,eBook,140,4
110,9,chang14_ebook_second,21.995000000000005,6.310000000000002,2.569999999999993,0.0,eBook,140,4
110,10,chang14_ebook_second,21.995000000000005,6.314999999999998,2.594999999999999,0.0,eBook,140,4
110,11,chang14_ebook_second,21.995000000000005,6.319999999999993,2.6200000000000045,0.0,eBook,140,4
110,12,chang14_ebook_second,21.995000000000005,6.324999999999989,2.6399999999999864,0.0,eBook,140,4
110,13,chang14_ebook_second,21.995000000000005,6.160000000000025,2.660000000000025,0.0,None,140,4
111,1,chang14_ebook_first,21.995,6.859999999999999,3.5,0.0,None,140,4
111,2,chang14_ebook_first,21.994999999999997,7.065000000000005,3.280000000000001,0.0,eBook,140,4
111,3,chang14_ebook_first,21.995000000000005,7.030000000000001,3.4849999999999994,0.0,eBook,140,4
111,4,chang14_ebook_first,21.995000000000005,7.009999999999991,3.3149999999999977,0.0,eBook,140,4
111,5,chang14_ebook_first,21.995000000000005,6.989999999999995,3.1850000000000023,0.0,eBook,140,4
111,6,chang14_ebook_first,21.995000000000005,6.974999999999994,3.085000000000008,0.0,eBook,140,4
111,7,chang14_ebook_first,21.995000000000005,6.784999999999997,3.009999999999991,0.0,None,140,4
111,8,chang14_ebook_first,21.995000000000005,6.944999999999993,2.805000000000007,0.0,Book,140,4
111,9,chang14_ebook_first,21.995000000000005,6.900000000000006,2.884999999999991,0.0,Book,140,4
111,10,chang14_ebook_first,21.995000000000005,6.860000000000014,2.625,0.0,Book,140,4
111,11,chang14_ebook_first,21.995000000000005,6.824999999999989,2.420000000000016,0.0,Book,140,4
111,12,chang14_ebook_first,21.995000000000005,6.795000000000016,2.25,0.0,Book,140,4
111,13,chang14_ebook_first,21.995000000000005,6.625,2.115000000000009,0.0,None,140,4
111,1,chang14_ebook_second,21.995,6.859999999999999,3.5,0.0,None,140,4
111,2,chang14_ebook_second,21.994999999999997,7.010000000000005,3.280000000000001,0.0,Book,140,4
111,3,chang14_ebook_second,21.995000000000005,6.954999999999998,3.2950000000000017,0.0,Book,140,4
111,4,chang14_ebook_second,21.995000000000005,6.914999999999992,2.960000000000008,0.0,Book,140,4
111,5,chang14_ebook_second,21.995000000000005,6.8700000000000045,2.6899999999999977,0.0,Book,140,4
111,6,chang14_ebook_second,21.995000000000005,6.835000000000008,2.469999999999999,0.0,Book,140,4
111,7,chang14_ebook_second,21.995000000000005,6.664999999999992,2.295000000000016,0.0,None,140,4
111,8,chang14_ebook_second,21.995000000000005,6.8700000000000045,2.155000000000001,0.0,eBook,140,4
111,9,chang14_ebook_second,21.995000000000005,6.8799999999999955,2.569999999999993,0.0,eBook,140,4
111,10,chang14_ebook_second,21.995000000000005,6.889999999999986,2.594999999999999,0.0,eBook,140,4
111,11,chang14_ebook_second,21.995000000000005,6.894999999999982,2.6200000000000045,0.0,eBook,140,4
111,12,chang14_ebook_second,21.995000000000005,6.899999999999977,2.6399999999999864,0.0,eBook,140,4
111,13,chang14_ebook_second,21.995000000000005,6.725000000000023,2.660000000000025,0.0,None,140,4
112,1,chang14_ebook_first,21.995,7.359999999999999,3.5,0.0,None,140,4
112,2,chang14_ebook_first,21.994999999999997,7.590000000000003,3.280000000000001,0.0,eBook,140,4
112,3,chang14_ebook_first,21.995000000000005,7.530000000000001,3.4849999999999994,0.0,eBook,140,4
112,4,chang14_ebook_first,21.995000000000005,7.5049999999999955,3.3149999999999977,0.0,eBook,140,4
112,5,chang14_ebook_first,21.995000000000005,7.480000000000004,3.1850000000000023,0.0,eBook,140,4
112,6,chang14_ebook_first,21.995000000000005,7.460000000000008,3.085000000000008,0.0,eBook,140,4
112,7,chang14_ebook_first,21.995000000000005,7.259999999999991,3.009999999999991,0.0,None,140,4
112,8,chang14_ebook_first,21.995000000000005,7.430000000000007,2.805000000000007,0.0,Book,140,4
112,9,chang14_ebook_first,21.995000000000005,7.35499999999999,2.884999999999991,0.0,Book,140,4
112,10,chang14_ebook_first,21.995000000000005,7.310000000000002,2.625,0.0,Book,140,4
112,11,chang14_ebook_first,21.995000000000005,7.264999999999986,2.420000000000016,0.0,Book,140,4
112,12,chang14_ebook_first,21.995000000000005,7.230000000000018,2.25,0.0,Book,140,4
112,13,chang14_ebook_first,21.995000000000005,7.064999999999998,2.115000000000009,0.0,None,140,4
112,1,chang14_ebook_second,21.995,7.359999999999999,3.5,0.0,None,140,4
112,2,chang14_ebook_second,21.994999999999997,7.515000000000001,3.280000000000001,0.0,Book,140,4
112,3,chang14_ebook_second,21.995000000000005,7.429999999999993,3.2950000000000017,0.0,Book,140,4
112,4,chang14_ebook_second,21.995000000000005,7.375,2.960000000000008,0.0,Book,140,4
112,5,chang14_ebook_second,21.995000000000005,7.319999999999993,2.6899999999999977,0.0,Book,140,4
112,6,chang14_ebook_second,21.995000000000005,7.280000000000001,2.469999999999999,0.0,Book,140,4
112,7,chang14_ebook_second,21.995000000000005,7.10499999999999,2.295000000000016,0.0,None,140,4
112,8,chang14_ebook_second,21.995000000000005,7.340000000000003,2.155000000000001,0.0,eBook,140,4
112,9,chang14_ebook_second,21.995000000000005,7.340000000000003,2.569999999999993,0.0,eBook,140,4
112,10,chang14_ebook_second,21.995000000000005,7.349999999999994,2.594999999999999,0.0,eBook,140,4
112,11,chang14_ebook_second,21.995000000000005,7.360000000000014,2.6200000000000045,0.0,eBook,140,4
112,12,chang14_ebook_second,21.995000000000005,7.360000000000014,2.6399999999999864,0.0,eBook,140,4
112,13,chang14_ebook_second,21.995000000000005,7.185000000000002,2.660000000000025,0.0,None,140,4
113,1,chang14_ebook_first,22.28,7.715,3.504999999999999,16.800000000000068,None,140,4
113,2,chang14_ebook_first,22.36,7.635000000000005,3.285,21.599999999999966,eBook,140,4
113,3,chang14_ebook_first,22.215000000000003,7.780000000000001,3.490000000000002,12.900000000000205,eBook,140,4
113,4,chang14_ebook_first,22.159999999999997,7.835000000000008,3.3200000000000074,9.599999999999795,eBook,140,4
113,5,chang14_ebook_first,22.105000000000004,7.844999999999999,3.1899999999999977,6.300000000000239,eBook,140,4
113,6,chang14_ebook_first,22.045000000000016,7.8349999999999795,3.0900000000000034,2.700000000000955,eBook,140,4
113,7,chang14_ebook_first,21.995000000000005,7.650000000000006,3.009999999999991,0.0,None,140,4
113,8,chang14_ebook_first,21.995000000000005,7.824999999999989,2.8100000000000023,0.0,Book,140,4
113,9,chang14_ebook_first,21.995000000000005,7.735000000000014,2.884999999999991,0.0,Book,140,4
113,10,chang14_ebook_first,21.995000000000005,7.680000000000007,2.625,0.0,Book,140,4
113,11,chang14_ebook_first,21.995000000000005,7.6299999999999955,2.420000000000016,0.0,Book,140,4
113,12,chang14_ebook_first,21.995000000000005,7.589999999999975,2.2549999999999955,0.0,Book,140,4
113,13,chang14_ebook_first,21.995000000000005,7.430000000000007,2.1200000000000045,0.0,None,140,4
113,1,chang14_ebook_second,22.28,7.715,3.504999999999999,16.800000000000068,None,140,4
113,2,chang14_ebook_second,22.240000000000002,7.755000000000003,3.285,14.40000000000012,Book,140,4
113,3,chang14_ebook_second,22.004999999999995,7.820000000000007,3.3000000000000043,0.29999999999972715,Book,140,4
113,4,chang14_ebook_second,21.995000000000005,7.7549999999999955,2.960000000000008,0.0,Book,140,4
113,5,chang14_ebook_second,21.995000000000005,7.694999999999993,2.6899999999999977,0.0,Book,140,4
113,6,chang14_ebook_second,21.995000000000005,7.64500000000001,2.469999999999999,0.0,Book,140,4
113,7,chang14_ebook_second,21.995000000000005,7.474999999999994,2.295000000000016,0.0,None,140,4
113,8,chang14_ebook_second,21.995000000000005,7.724999999999994,2.1599999999999966,0.0,eBook,140,4
113,9,chang14_ebook_second,21.995000000000005,7.719999999999999,2.569999999999993,0.0,eBook,140,4
113,10,chang14_ebook_second,21.995000000000005,7.735000000000014,2.594999999999999,0.0,eBook,140,4
113,11,chang14_ebook_second,21.995000000000005,7.740000000000009,2.6200000000000045,0.0,eBook,140,4
113,12,chang14_ebook_second,21.995000000000005,7.7450000000000045,2.644999999999982,0.0,eBook,140,4
113,13,chang14_ebook_second,21.995000000000005,7.564999999999998,2.660000000000025,0.0,None,140,4
114,1,chang14_ebook_first,22.545,7.449999999999999,3.504999999999999,32.7000000000001,None,140,4
114,2,chang14_ebook_first,22.625,7.3700000000000045,3.285,37.5,eBook,140,4
114,3,chang14_ebook_first,22.480000000000004,7.515000000000001,3.490000000000002,28.80000000000024,eBook,140,4
114,4,chang14_ebook_first,22.42,7.575000000000003,3.3200000000000074,25.200000000000102,eBook,140,4
114,5,chang14_ebook_first,22.370000000000005,7.625,3.1899999999999977,22.200000000000273,eBook,140,4
114,6,chang14_ebook_first,22.330000000000013,7.664999999999992,3.0900000000000034,19.80000000000075,eBook,140,4
114,7,chang14_ebook_first,22.284999999999997,7.710000000000008,3.009999999999991,17.099999999999795,None,140,4
114,8,chang14_ebook_first,22.28,7.715000000000003,2.8100000000000023,16.800000000000068,Book,140,4
114,9,chang14_ebook_first,22.085000000000008,7.909999999999997,2.890000000000015,5.1000000000004775,Book,140,4
114,10,chang14_ebook_first,21.995000000000005,8.0,2.6299999999999955,0.0,Book,140,4
114,11,chang14_ebook_first,21.995000000000005,7.939999999999998,2.420000000000016,0.0,Book,140,4
114,12,chang14_ebook_first,21.995000000000005,7.894999999999982,2.2549999999999955,0.0,Book,140,4
114,13,chang14_ebook_first,21.995000000000005,7.735000000000014,2.1200000000000045,0.0,None,140,4
114,1,chang14_ebook_second,22.545,7.449999999999999,3.504999999999999,32.7000000000001,None,140,4
114,2,chang14_ebook_second,22.505000000000003,7.490000000000002,3.285,30.300000000000153,Book,140,4
114,3,chang14_ebook_second,22.265,7.730000000000004,3.3000000000000043,15.900000000000034,Book,140,4
114,4,chang14_ebook_second,22.125,7.8700000000000045,2.960000000000008,7.5,Book,140,4
114,5,chang14_ebook_second,22.004999999999995,7.990000000000009,2.6899999999999977,0.29999999999972715,Book,140,4
114,6,chang14_ebook_second,21.995000000000005,7.9550000000000125,2.469999999999999,0.0,Book,140,4
114,7,chang14_ebook_second,21.995000000000005,7.784999999999997,2.295000000000016,0.0,None,140,4
114,8,chang14_ebook_second,22.039999999999992,7.9550000000000125,2.1599999999999966,2.3999999999995225,eBook,140,4
114,9,chang14_ebook_second,22.129999999999995,7.865000000000009,2.569999999999993,7.799999999999727,eBook,140,4
114,10,chang14_ebook_second,22.13499999999999,7.860000000000014,2.5999999999999943,8.099999999999454,eBook,140,4
114,11,chang14_ebook_second,22.144999999999982,7.850000000000023,2.625,8.699999999998909,eBook,140,4
114,12,chang14_ebook_second,22.15500000000003,7.839999999999975,2.644999999999982,9.300000000001774,eBook,140,4
114,13,chang14_ebook_second,22.110000000000014,7.8799999999999955,2.660000000000025,6.6000000000008185,None,140,4
115,1,chang14_ebook_first,21.995,6.645,3.5,0.0,None,140,4
115,2,chang14_ebook_first,21.994999999999997,6.830000000000005,3.280000000000001,0.0,eBook,140,4
115,3,chang14_ebook_first,21.995000000000005,6.810000000000002,3.4849999999999994,0.0,eBook,140,4
115,4,chang14_ebook_first,21.995000000000005,6.795000000000002,3.3149999999999977,0.0,eBook,140,4
115,5,chang14_ebook_first,21.995000000000005,6.780000000000001,3.1850000000000023,0.0,eBook,140,4
115,6,chang14_ebook_first,21.995000000000005,6.764999999999986,3.085000000000008,0.0,eBook,140,4
115,7,chang14_ebook_first,21.995000000000005,6.5800000000000125,3.009999999999991,0.0,None,140,4
115,8,chang14_ebook_first,21.995000000000005,6.735000000000014,2.805000000000007,0.0,Book,140,4
115,9,chang14_ebook_first,21.995000000000005,6.699999999999989,2.884999999999991,0.0,Book,140,4
115,10,chang14_ebook_first,21.995000000000005,6.6699999999999875,2.625,0.0,Book,140,4
115,11,chang14_ebook_first,21.995000000000005,6.634999999999991,2.420000000000016,0.0,Book,140,4
115,12,chang14_ebook_first,21.995000000000005,6.610000000000014,2.25,0.0,Book,140,4
115,13,chang14_ebook_first,21.995000000000005,6.439999999999998,2.115000000000009,0.0,None,140,4
115,1,chang14_ebook_second,21.995,6.645,3.5,0.0,None,140,4
115,2,chang14_ebook_second,21.994999999999997,6.785000000000004,3.280000000000001,0.0,Book,140,4
115,3,chang14_ebook_second,21.995000000000005,6.74499999999999,3.2950000000000017,0.0,Book,140,4
115,4,chang14_ebook_second,21.995000000000005,6.709999999999994,2.960000000000008,0.0,Book,140,4
115,5,chang14_ebook_second,21.995000000000005,6.674999999999997,2.6899999999999977,0.0,Book,140,4
115,6,chang14_ebook_second,21.995000000000005,6.64500000000001,2.469999999999999,0.0,Book,140,4
115,7,chang14_ebook_second,21.995000000000005,6.474999999999994,2.295000000000016,0.0,None,140,4
115,8,chang14_ebook_second,21.995000000000005,6.664999999999992,2.155000000000001,0.0,eBook,140,4
115,9,chang14_ebook_second,21.995000000000005,6.680000000000007,2.569999999999993,0.0,eBook,140,4
115,10,chang14_ebook_second,21.995000000000005,6.689999999999998,2.594999999999999,0.0,eBook,140,4
115,11,chang14_ebook_second,21.995000000000005,6.694999999999993,2.6200000000000045,0.0,eBook,140,4
115,12,chang14_ebook_second,21.995000000000005,6.694999999999993,2.6399999999999864,0.0,eBook,140,4
115,13,chang14_ebook_second,21.995000000000005,6.53000000000003,2.660000000000025,0.0,None,140,4
116,1,chang14_ebook_first,21.995,7.259999999999998,3.5,0.0,None,140,4
116,2,chang14_ebook_first,21.994999999999997,7.475000000000001,3.280000000000001,0.0,eBook,140,4
116,3,chang14_ebook_first,21.995000000000005,7.424999999999997,3.4849999999999994,0.0,eBook,140,4
116,4,chang14_ebook_first,21.995000000000005,7.3999999999999915,3.3149999999999977,0.0,eBook,140,4
116,5,chang14_ebook_first,21.995000000000005,7.375,3.1850000000000023,0.0,eBook,140,4
116,6,chang14_ebook_first,21.995000000000005,7.35499999999999,3.085000000000008,0.0,eBook,140,4
116,7,chang14_ebook_first,21.995000000000005,7.159999999999997,3.009999999999991,0.0,None,140,4
116,8,chang14_ebook_first,21.995000000000005,7.319999999999993,2.805000000000007,0.0,Book,140,4
116,9,chang14_ebook_first,21.995000000000005,7.259999999999991,2.884999999999991,0.0,Book,140,4
116,10,chang14_ebook_first,21.995000000000005,7.215000000000003,2.625,0.0,Book,140,4
